left_model,right_model,n,skywork_win_rate,athene_win_rate,armo_win_rate,mean_win_rate,min_win_rate
ronpo_s2_ckpt2457,baseline,162,0.654320987654321,0.5925925925925926,0.48148148148148145,0.5761316872427983,0.48148148148148145
ronpo_s2_ckpt2457,htmnpo_skywork_s2,162,0.49074074074074076,0.6481481481481481,0.6172839506172839,0.5853909465020576,0.49074074074074076
ronpo_s2_ckpt2457,htmnpo_athene_s2,162,0.4722222222222222,0.7469135802469136,0.5925925925925926,0.6039094650205761,0.4722222222222222
ronpo_s2_ckpt2457,htmnpo_armo_s2,162,0.49382716049382713,0.6882716049382716,0.6481481481481481,0.6100823045267489,0.49382716049382713
ronpo_s2_ckpt2457,ronpo_s2_ckpt1400,162,0.5061728395061729,0.5493827160493827,0.5462962962962963,0.5339506172839507,0.5061728395061729
