alpha,method,n_seeds,n_converged,n_used,expected_non_convergent,bt_deviance,rho_star,min_surplus_mean,min_surplus_std,normalized_min_surplus_mean,normalized_min_surplus_std,avg_surplus_mean,nash_welfare_mean,exploitability_mean,kl_from_reference_mean,raw_multiplier_l1_mean,tv_to_exact_proximal_mean,tv_to_exact_global_mean,max_projected_kkt,max_inner_fixed_point
0.25,fixed_reference_nash,5,5,5,False,0.010003246922725438,0.03433831116429633,0.03199156470224589,0.001556322115289659,0.9316326020350301,0.0038442174848073067,0.03315371169723131,-13.632628443891264,0.07711959273334942,1.107220203924218,119.93522057759776,0.030833649835296274,0.14842181785990036,0.0,0.0
0.25,bt_rm_nash,5,5,5,False,0.010003246922725438,0.03433831116429633,0.03199058728240635,0.0015574655442404464,0.9316026563434704,0.0037880795298374957,0.03315369985380469,-13.632635735459612,0.07712243429928797,1.107224822617536,29.79372917879983,0.030815460054475267,0.14839606679054756,0.0,3.3306690738754696e-16
0.25,game_utilitarian,5,5,5,False,0.010003246922725438,0.03433831116429633,0.03203951627684207,0.0014967359905061278,0.9331062698265219,0.005746454319678662,0.033162000437622075,-13.631421410800254,0.0748479293678812,1.0972861140875074,121.00543460433178,0.003350947168796075,0.14656607110561506,,2.8317055589255347e-08
0.25,game_ks,5,5,5,False,0.010003246922725438,0.03433831116429633,0.031906565310046,0.001515608927761511,0.9291962265789835,0.004978730546172137,0.03315009085322483,-13.633328768368566,0.07496477402135035,1.0982313432479618,121.00543460433178,0.017924947082048344,0.14650171662118178,,3.516438507045194e-08
0.25,bt_rm_utilitarian,5,5,5,False,0.010003246922725438,0.03433831116429633,0.03193456645664152,0.0015717935462868215,0.929953444185928,0.004237742079523212,0.03316257831965042,-13.63181771847141,0.07718822823402803,1.1086073664951523,29.79372917879983,0.031838747529276054,0.14810730691815424,,0.7979661460646195
0.5,reference,5,5,5,False,0.04030343284045837,0.03373118477472668,0.0,0.0,0.0,0.0,0.0,,0.039384016062090035,0.0,,0.6415074372859151,0.7382000474650574,,
0.5,exact_global_nash,5,5,5,False,0.04030343284045837,0.03373118477472668,0.032927877688823784,0.0014864435121066835,0.9762348836137026,0.0067359150952389715,0.034518845539693935,-13.470555257927924,0.07810950239929074,1.4239091786064928,,0.10977576499247874,0.0,,
0.5,exact_proximal_nash,5,5,5,False,0.04030343284045837,0.03373118477472668,0.03185183168430962,0.0014600532800560621,0.9442945133717409,0.00473073354291473,0.032977000840858556,-13.653447077754185,0.07466472038630141,1.0993590458931233,,0.0,0.10977576499247874,,
0.5,nbpo_direct,5,5,5,False,0.04030343284045837,0.03373118477472668,0.03185183166910148,0.0014600532295161292,0.944294512989843,0.00473073679779106,0.032977000831447195,-13.653447078548727,0.07466472088579508,1.0993590450985882,121.6405110713165,2.724847864134687e-08,0.10977576555000992,1.418172246303584e-10,5.090782277950012e-07
0.5,nbpo_rstep_legacy,5,0,5,True,0.04030343284045837,0.03373118477472668,0.02824392594560767,0.0017943876423759557,0.8371046851571518,0.028142073478592627,0.029963884719049518,-14.04110739452771,0.09400089622312031,1.1720566499304252,103.68423178495762,0.14001085464656235,0.21920083742461927,0.011239618142525387,0.9987139962759993
0.5,fixed_reference_nash,5,5,5,False,0.04030343284045837,0.03373118477472668,0.031211360668509235,0.0015013586630029997,0.925219190972286,0.003126046756742549,0.03235132222001586,-13.730995707628463,0.0846412892559774,1.107220203924218,119.93522057759776,0.062931909363476,0.1524413855452675,0.0,0.0
0.5,bt_rm_nash,5,5,5,False,0.04030343284045837,0.03373118477472668,0.031210052389421723,0.0015018955403200984,0.9251796316060927,0.00309284906663387,0.03235091448137352,-13.731049369585907,0.08464567480375237,1.1072248226175359,29.793729178799822,0.06293964188509449,0.1524459566169803,0.0,3.3306690738754696e-16
0.5,game_utilitarian,5,5,5,False,0.04030343284045837,0.03373118477472668,0.03182601582717914,0.0014582278928440835,0.9435310606141234,0.004970335026658795,0.03298420350729894,-13.652706549709725,0.074686124409367,1.1001678216142547,121.6405110713165,0.0023313175031088027,0.10953128633863254,,4.573821343889506e-08
0.5,game_ks,5,5,5,False,0.04030343284045837,0.03373118477472668,0.03171531582387861,0.0014910550593230944,0.9401959909799495,0.0027629876878234737,0.03299091518585329,-13.652269281960205,0.07483400287662045,1.1024403779859873,121.64051107131652,0.011092855826894534,0.10845888515970319,,5.287406845688736e-08
0.5,bt_rm_utilitarian,5,5,5,False,0.04030343284045837,0.03373118477472668,0.03114729166241136,0.001516899293794794,0.9233006483268357,0.0036730748752875817,0.03235194430348927,-13.731204551860523,0.08475071435178458,1.1086073664951521,29.793729178799822,0.06368248410221762,0.15257928803956652,,0.7979661460646195
0.75,reference,5,5,5,False,0.09311392500439959,0.033385597705836365,0.0,0.0,0.0,0.0,0.0,,0.039384016062090035,0.0,,0.6457902624526919,0.728848376658404,,
0.75,exact_global_nash,5,5,5,False,0.09311392500439959,0.033385597705836365,0.03274053381293832,0.001466437265080767,0.9807071526778307,0.005222954778785459,0.034313586183015644,-13.494405802355004,0.07716569316386122,1.3927482450866435,,0.08936761632035754,0.0,,
0.75,exact_proximal_nash,5,5,5,False,0.09311392500439959,0.033385597705836365,0.031760739358443854,0.0014729022350985566,0.9512935696019152,0.003611969269897814,0.03294779455622586,-13.656951398958864,0.073933094818849,1.1097405631930057,,0.0,0.08936761632035754,,
