alpha,method,n_seeds,n_converged,n_used,expected_non_convergent,bt_deviance,rho_star,min_surplus_mean,min_surplus_std,normalized_min_surplus_mean,normalized_min_surplus_std,avg_surplus_mean,nash_welfare_mean,exploitability_mean,kl_from_reference_mean,raw_multiplier_l1_mean,tv_to_exact_proximal_mean,tv_to_exact_global_mean,max_projected_kkt,max_inner_fixed_point
0.75,bt_rm_nash,5,5,5,False,0.18823648512112642,0.03000000477649638,0.013803776575924784,0.002671032120940436,0.46012588973533697,0.0890348512025081,0.01851501449629969,-16.05853933416021,0.2723263142486677,1.139269773935906,16.226954565252445,0.31843617740897584,0.2868312233292506,0.0,4.440892098500626e-16
0.75,game_utilitarian,5,5,5,False,0.18823648512112642,0.03000000477649638,0.027272797053333166,0.0016692992696519635,0.9090931335206077,0.055644139759061954,0.029889569132848764,-14.051837956910598,0.16964188424755527,0.5437500458959297,134.4276628329764,0.007459975997780437,0.0535145700128723,,7.785457201148205e-08
0.75,game_ks,5,5,5,False,0.18823648512112642,0.03000000477649638,0.02783871399896832,0.0005416171374497449,0.9279569988456376,0.01805474177263434,0.029772936498741513,-14.061717538599988,0.16917654220117584,0.5393923614113589,134.4276628329764,0.015311527012581604,0.05794225505912953,,1.1146882816781556e-07
0.75,bt_rm_utilitarian,5,5,5,False,0.18823648512112642,0.03000000477649638,0.013654837645855258,0.002840899418797347,0.45516126334968926,0.09469707413906193,0.01848876024602839,-16.072879865809206,0.2724483602013418,1.1410729592195437,16.226954565252445,0.31884221376534533,0.2870823809196109,,0.7975192674082718
1.0,reference,5,5,5,False,0.3510243458724186,0.02833399255289874,0.0,0.0,0.0,0.0,0.0,,0.07615626510531635,0.0,,0.3676626079413844,0.4040370170508124,,
1.0,exact_global_nash,5,5,5,False,0.3510243458724186,0.02833399255289874,0.026566966414043703,0.003319067367941492,0.9349987529182512,0.04406737039175305,0.028559714413849156,-14.240395530723328,0.19384261113747067,0.5220413792684202,,0.03933721451298601,0.0,,
1.0,exact_proximal_nash,5,5,5,False,0.3510243458724186,0.02833399255289874,0.026459523399231855,0.0032533019257127236,0.9313450058003594,0.04141089160597695,0.028207437814877258,-14.288919301516511,0.18236081654623196,0.42263369752332647,,0.0,0.03933721451298601,,
1.0,nbpo_direct,5,5,5,False,0.3510243458724186,0.02833399255289874,0.026459523788247834,0.0032533029091098933,0.9313450171070482,0.04141092555622401,0.028207437897581938,-14.288919292213809,0.18236082493353903,0.4226337068289771,143.00804182334596,8.089102630636836e-08,0.03933720397975615,4.165485734120011e-09,3.4285180985360597e-06
1.0,nbpo_rstep_legacy,5,0,5,True,0.3510243458724186,0.02833399255289874,-0.09490173705802976,0.006438704348342099,-3.3728286421626406,0.40613781170334096,-0.08842413709031785,,0.33368396792428745,1.5327955110222455,282.4898721361142,0.6994552992034219,0.6892102217115477,0.11679914393104696,1.0
1.0,fixed_reference_nash,5,5,5,False,0.3510243458724186,0.02833399255289874,-0.006306110479911822,0.006824569300914243,-0.2410560754551539,0.2766073216505332,-0.00037147984584336315,,0.34635978367327924,1.1429109650321643,56.26362938405582,0.38190476984468547,0.36186113712892476,0.0,0.0
1.0,bt_rm_nash,5,5,5,False,0.3510243458724186,0.02833399255289874,-0.006334633809523332,0.006798446174171603,-0.2419891253560059,0.27563042186277725,-0.00041244221430090965,,0.3464346988821991,1.1431640543809505,13.721467670096965,0.38219474594256836,0.3621969231072476,0.0,4.440892098500626e-16
1.0,game_utilitarian,5,5,5,False,0.3510243458724186,0.02833399255289874,0.02583835478988291,0.0037283325793852668,0.9081453385056404,0.0626165929222027,0.028232138937525603,-14.290408584577463,0.1826158233980914,0.42423800759189023,143.00804182334596,0.006669199872861691,0.0394851437579708,,9.878208317992687e-08
1.0,game_ks,5,5,5,False,0.3510243458724186,0.02833399255289874,0.026443340450862034,0.002728048321916831,0.932060742992299,0.018748292132227284,0.028135589628535945,-14.297719305649617,0.18249539356485875,0.4214866723360311,143.00804182334596,0.012574689866786467,0.04219751234302278,,1.4628148159445686e-07
1.0,bt_rm_utilitarian,5,5,5,False,0.3510243458724186,0.02833399255289874,-0.006491319498293067,0.006980270637072584,-0.24803611856881846,0.28364184140310955,-0.00045444561566970146,,0.34653643150666236,1.1445901683406285,13.721467670096965,0.38251978256471186,0.36227833871269244,,0.796701244535992
