alpha,method,n_seeds,n_converged,n_used,expected_non_convergent,bt_deviance,rho_star,min_surplus_mean,min_surplus_std,normalized_min_surplus_mean,normalized_min_surplus_std,avg_surplus_mean,nash_welfare_mean,exploitability_mean,kl_from_reference_mean,raw_multiplier_l1_mean,tv_to_exact_proximal_mean,tv_to_exact_global_mean,max_projected_kkt,max_inner_fixed_point
0.0,reference,3,3,3,False,0.00010016075873873114,0.034646707413511516,0.0,0.0,0.0,0.0,0.0,,0.038814331411580104,0.0,,0.647685394454038,0.7988549249742083,,
0.0,exact_global_nash,3,3,3,False,0.00010016075873873114,0.034646707413511516,0.03355561853396236,0.0023995303827394595,0.9682745360699078,0.005496422874596507,0.03528087268171356,-13.38635630910884,0.07480185157504822,1.6054768574555147,,0.19058959372508158,0.0,,
0.0,exact_proximal_nash,3,3,3,False,0.00010016075873873114,0.034646707413511516,0.03203731013891136,0.0021716693741658205,0.9246106898432833,0.0023926319619503723,0.033164520069784,-13.633026970285236,0.07256342271523196,1.1138151973761905,,0.0,0.19058959372508158,,
0.0,nbpo_direct,3,3,3,False,0.00010016075873873114,0.034646707413511516,0.03203731016802178,0.0021716693558876724,0.9246106907090624,0.0023926299035124917,0.033164520040151246,-13.63302697364199,0.07256342266372247,1.1138151940194245,121.08917065582993,3.691457604830392e-08,0.19058959504269887,0.0,7.881754450489442e-11
0.0,nbpo_rstep_legacy,3,0,3,True,0.00010016075873873114,0.034646707413511516,0.031166886526830556,0.00226838676686844,0.8992962639969413,0.0062904308706788325,0.03220942831808055,-13.750878841330936,0.07156610030758508,1.0085963538314606,100.41268562471014,0.03981925514554473,0.22988438671565403,0.008947618592927142,1.2102384094880847e-08
0.0,fixed_reference_nash,3,3,3,False,0.00010016075873873114,0.034646707413511516,0.032047950081796554,0.0021760567356265844,0.9249132871515031,0.0022837274839259823,0.033185776931515,-13.630511810672976,0.07261056652993934,1.1166271085105066,120.74299005915792,0.006327901160007411,0.18923118155855043,0.0,0.0
0.0,bt_rm_nash,3,3,3,False,0.00010016075873873114,0.034646707413511516,0.032046918012287956,0.0021774650051301905,0.9248816964018004,0.002268938637284917,0.033185490210406225,-13.630553389197843,0.07260960788501246,1.116580624313163,29.999653854424626,0.006283226070425794,0.18918464061148307,0.0,3.3306690738754696e-16
0.0,game_utilitarian,3,3,3,False,0.00010016075873873114,0.034646707413511516,0.0319883012253017,0.00219200151079092,0.9231668249506947,0.0031748912416392013,0.033176708907942346,-13.631814220353462,0.07257751064606385,1.1151647856972577,121.08917065582993,0.004299054682612732,0.18980666209083863,,1.772243907183224e-08
0.0,game_ks,3,3,3,False,0.00010016075873873114,0.034646707413511516,0.03191473681142184,0.002080725809066534,0.9211812847509694,0.00583046962161637,0.033129511768247744,-13.638168064300418,0.07254614305477392,1.1124893664953646,121.0891706558299,0.023238872561918294,0.1913398577696227,,4.562248195894014e-08
0.0,bt_rm_utilitarian,3,3,3,False,0.00010016075873873114,0.034646707413511516,0.03199666718139877,0.00219962179641624,0.9233995173274141,0.003118081683674915,0.03319735796891783,-13.629383610761485,0.07262333050955587,1.1179519349526708,29.999653854424626,0.008570692048671025,0.18844430512815558,,0.7979661460646195
0.25,reference,3,3,3,False,0.009987182067582258,0.03390072364664785,0.0,0.0,0.0,0.0,0.0,,0.03881433141158011,0.0,,0.6474492801280006,0.7496007502462768,,
0.25,exact_global_nash,3,3,3,False,0.009987182067582258,0.03390072364664785,0.03316275357577463,0.00210593603724645,0.9782169973226313,0.0017665840582536977,0.03455933962027527,-13.467449766200673,0.07572513241738738,1.4569423275440119,,0.12049254363212057,0.0,,
0.25,exact_proximal_nash,3,3,3,False,0.009987182067582258,0.03390072364664785,0.031835794888033134,0.002024708128153065,0.9390742864127849,0.002750904117189892,0.032913784997312706,-13.663136586690248,0.07259742396460443,1.1086814173165291,,0.0,0.12049254363212057,,
0.25,nbpo_direct,3,3,3,False,0.009987182067582258,0.03390072364664785,0.03183579486883525,0.0020247080753947426,0.9390742859152513,0.002750905824090985,0.032913785028230065,-13.663136583045185,0.07259742389218443,1.1086814209615834,121.9965603601517,2.7417465731682127e-08,0.12049254062561095,7.783995670251898e-11,9.301478021139786e-08
0.25,nbpo_rstep_legacy,3,0,3,True,0.009987182067582258,0.03390072364664785,0.02959839165185507,0.00233688923832753,0.8725349133250099,0.0170902508135432,0.03110460102183571,-13.89253987774955,0.07541016452430521,1.057488638992319,101.38901763073513,0.08706097226572461,0.20209678156755706,0.010548008627530692,0.9590770300921712
0.25,fixed_reference_nash,3,3,3,False,0.009987182067582258,0.03390072364664785,0.03154770060038498,0.002079633695288039,0.9304800907927117,0.004041842011826635,0.03269391523167548,-13.690909754754829,0.0757486686226959,1.1166271085105068,120.74299005915792,0.04697873342807898,0.14441423544286633,0.0,0.0
0.25,bt_rm_nash,3,3,3,False,0.009987182067582258,0.03390072364664785,0.031545744908453875,0.0020801907183982263,0.9304215217339137,0.003999063509427177,0.0326928731194617,-13.691041436449124,0.07575426334935399,1.116580624313163,29.999653854424626,0.04704140476214649,0.1444399337195609,0.0,3.3306690738754696e-16
0.25,game_utilitarian,3,3,3,False,0.009987182067582258,0.03390072364664785,0.031809033816544756,0.0020232092465625865,0.9382850045178088,0.0028593521941995795,0.03292249473710893,-13.66224897665162,0.07262936578337058,1.1096568581122108,121.9965603601517,0.0028471686467033876,0.12005315022592306,,3.0020720132029055e-08
0.25,game_ks,3,3,3,False,0.009987182067582258,0.03390072364664785,0.0316239971106829,0.0020534691847974382,0.9327703123197942,0.004845355668217971,0.032911929849607384,-13.664345881346149,0.07277864228790525,1.11062303987071,121.9965603601517,0.016761778861122876,0.11976526718678271,,3.9764064263536625e-08
0.25,bt_rm_utilitarian,3,3,3,False,0.009987182067582258,0.03390072364664785,0.03149653214853857,0.0021024933367457237,0.92893907012206,0.004774783953757453,0.03269853209135492,-13.690640367864674,0.07580930285704672,1.1179519349526708,29.999653854424626,0.04785003956874695,0.1444515795817768,,0.7979661460646195
0.5,reference,3,3,3,False,0.040226972779493005,0.03346425621055475,0.0,0.0,0.0,0.0,0.0,,0.03881433141158011,0.0,,0.6531003754189166,0.7329352889459826,,
0.5,exact_global_nash,3,3,3,False,0.040226972779493005,0.03346425621055475,0.03291540239597818,0.00200298211849737,0.9836839537403761,0.00430621928398263,0.03426135139797299,-13.50177065016586,0.07468094022936962,1.40182254087968,,0.08605031788665536,0.0,,
0.5,exact_proximal_nash,3,3,3,False,0.040226972779493005,0.03346425621055475,0.03174450246509201,0.0020551454645801213,0.9485390309391574,0.003914699956840065,0.03288530793537547,-13.666259937216923,0.07188243629331646,1.1219144628658835,,0.0,0.08605031788665536,,
0.5,nbpo_direct,3,3,3,False,0.040226972779493005,0.03346425621055475,0.031744502477359944,0.002055145590510703,0.9485390311500358,0.00391470112745095,0.03288530796079674,-13.666259934610325,0.07188243725388775,1.1219144654725106,122.08203368050629,2.4710370705736052e-08,0.08605031537675707,2.431903567412519e-10,4.521840923921161e-07
0.5,nbpo_rstep_legacy,3,0,3,True,0.040226972779493005,0.03346425621055475,0.016114983252891662,0.004909733605808553,0.4805817235715788,0.1433098516072954,0.02046207101089111,-15.65113740521384,0.10699291635594516,1.3127229397719853,116.34450528286992,0.24234599340415433,0.2876458863476707,0.0203630591094921,0.9999996409747244
0.5,fixed_reference_nash,3,3,3,False,0.040226972779493005,0.03346425621055475,0.0301288443300463,0.0019294451230979363,0.900305136939239,0.01058900547393867,0.03118559209594236,-13.881180678341023,0.08265236569279867,1.1166271085105068,120.74299005915792,0.07553446599304771,0.13997896907849902,0.0,0.0
0.5,bt_rm_nash,3,3,3,False,0.040226972779493005,0.03346425621055475,0.030124576813481088,0.0019279574900127614,0.9001788651454744,0.010540490018738248,0.031182056128597823,-13.881629378647174,0.082668856279696,1.116580624313163,29.999653854424622,0.07562534106490486,0.14004602782727107,0.0,3.3306690738754696e-16
0.5,game_utilitarian,3,3,3,False,0.040226972779493005,0.03346425621055475,0.03172200233880543,0.0020553403374486572,0.9478652383611368,0.004063556722582884,0.03289310204362055,-13.665431767870382,0.07191526731796706,1.1228061237114533,122.08203368050629,0.0018405865763068303,0.0857675801039693,,7.023303816300341e-08
0.5,game_ks,3,3,3,False,0.040226972779493005,0.03346425621055475,0.03163120539046241,0.0020650548618501973,0.9451246771435199,0.002445693307461524,0.032901129678519214,-13.665014398827537,0.07203953226498713,1.125159868057451,122.08203368050629,0.01001507384465192,0.085401126141598,,5.47659233518516e-08
0.5,bt_rm_utilitarian,3,3,3,False,0.040226972779493005,0.03346425621055475,0.030075399982599452,0.0019469387985582992,0.8986819293009298,0.010641862750527987,0.031171900884243233,-13.883273894689419,0.08273835129475231,1.1179519349526708,29.999653854424622,0.07633249859371617,0.14023440698188172,,0.7979661460646195
0.75,reference,3,3,3,False,0.09293331871036727,0.0332276960585672,0.0,0.0,0.0,0.0,0.0,,0.03881433141158011,0.0,,0.6588996665166817,0.7224292065432764,,
0.75,exact_global_nash,3,3,3,False,0.09293331871036727,0.0332276960585672,0.03274155307269668,0.002026844129518808,0.9854310889333298,0.004397695876448319,0.03410891398717667,-13.519685033229266,0.07404523590039887,1.3686224826206708,,0.06646876227385927,0.0,,
0.75,exact_proximal_nash,3,3,3,False,0.09293331871036727,0.0332276960585672,0.03174997088873931,0.0020744650586238737,0.9554508827265976,0.004362644111928968,0.03292268529636391,-13.66155721640694,0.07129029447667345,1.1337243214563173,,0.0,0.06646876227385927,,
0.75,nbpo_direct,3,3,3,False,0.09293331871036727,0.0332276960585672,0.03174997092740801,0.0020744651003172963,0.9554508838398589,0.004362644266429963,0.0329226853415695,-13.661557211086569,0.07129029430245237,1.133724326776744,121.93408672616675,1.8357145933318298e-08,0.06646875745441636,8.273346452369879e-10,4.3976149688429444e-07
0.75,nbpo_rstep_legacy,3,0,3,True,0.09293331871036727,0.0332276960585672,-0.051808818638829475,0.014451937216330904,-1.5810731048781923,0.5309932520019638,-0.042620302257574516,,0.18657330344982578,1.5412829160569679,242.8075060544933,0.6354480710088598,0.6407564525676956,0.08145891667805927,1.0
0.75,fixed_reference_nash,3,3,3,False,0.09293331871036727,0.0332276960585672,0.027532699033627844,0.0022522485279680353,0.8282235662239552,0.03257425730196461,0.028688795631874642,-14.217857632450844,0.09050931039050235,1.1166271085105066,120.74299005915792,0.08967102646074905,0.13654517027989382,0.0,0.0
0.75,bt_rm_nash,3,3,3,False,0.09293331871036727,0.0332276960585672,0.02752567107121923,0.0022498936718058048,0.8280162536747983,0.03261622779555043,0.02868106956195851,-14.218917900132846,0.09053407925223873,1.1165806243131629,29.999653854424626,0.08979685033873586,0.1366248945350045,0.0,4.440892098500626e-16
0.75,game_utilitarian,3,3,3,False,0.09293331871036727,0.0332276960585672,0.031729181546107786,0.002075140118551958,0.9548234522745965,0.004543348959415322,0.032929599009864995,-13.660817880866821,0.07131317788726664,1.134517860452546,121.93408672616675,0.0013745001775804565,0.06623604642448257,,8.564180531411836e-08
0.75,game_ks,3,3,3,False,0.09293331871036727,0.0332276960585672,0.031670089089644964,0.002065489350101135,0.9530464398391492,0.0030295325261803906,0.032942795830954684,-13.65961338380383,0.07141815280532708,1.1369681087796875,121.93408672616674,0.006762088294289267,0.06579779042901578,,5.6998354341919466e-08
